city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
city_134,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,21
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Funded Startup,1,60
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,288
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,,48
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,4,13
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,108
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,>4,282
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,<1,Not Applicable,Not Applicable,never,54
city_180,0.698,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Not Applicable,Not Applicable,1,77
city_103,0.92,Unknown,No relevent experience,no_enrollment,Masters,STEM,6,5000-9999,NGO,1,87
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,<1,Not Applicable,Pvt Ltd,never,151
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,6,Not Applicable,Not Applicable,4,32
city_103,0.92,Female,No relevent experience,Part time course,Graduate,STEM,2,50-99,Funded Startup,1,35
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Early Stage Startup,1,300
city_149,0.6890000000000001,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,4,114
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,10/49,Pvt Ltd,2,21
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Not Applicable,Public Sector,1,62
city_27,0.848,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,2,28
city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,47
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,46
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,<10,Early Stage Startup,1,104
city_114,0.926,Unknown,Has relevent experience,no_enrollment,,,5,Not Applicable,Not Applicable,,56
city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,never,26
city_100,0.887,Unknown,Has relevent experience,no_enrollment,High School,,>20,10/49,Pvt Ltd,2,37
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,4,100-500,Pvt Ltd,1,51
city_16,0.91,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,<1,Not Applicable,Not Applicable,never,42
city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,248
city_75,0.939,Male,Has relevent experience,Full time course,High School,,9,Not Applicable,Not Applicable,1,28
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,158
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,500-999,Pvt Ltd,1,73
city_16,0.91,Unknown,No relevent experience,no_enrollment,Primary School,,5,Not Applicable,Pvt Ltd,never,21
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Public Sector,1,17
city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,101
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,42
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,166
city_30,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1,192
city_114,0.926,Unknown,Has relevent experience,no_enrollment,High School,,>20,Not Applicable,Not Applicable,>4,62
city_91,0.691,Unknown,Has relevent experience,no_enrollment,Graduate,Other,3,Not Applicable,Not Applicable,>4,84
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,54
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,No Major,11,Not Applicable,Not Applicable,1,9
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,40
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Funded Startup,1,102
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,>4,22
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Not Applicable,1,108
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,>4,56
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,18
city_11,0.55,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,22
city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,144
city_160,0.92,Unknown,No relevent experience,no_enrollment,Primary School,,4,Not Applicable,Not Applicable,never,47
city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,Not Applicable,Not Applicable,never,41
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,12
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,19
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,2,Not Applicable,Not Applicable,1,96
city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,>4,44
city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,,2,Not Applicable,Not Applicable,never,89
city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Funded Startup,1,55
city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,No Major,7,50-99,Public Sector,2,30
city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,4,160
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,142
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,never,31
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Public Sector,2,8
city_103,0.92,Unknown,Has relevent experience,Part time course,Masters,STEM,>20,100-500,Pvt Ltd,>4,79
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,26
city_150,0.698,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Not Applicable,Not Applicable,1,7
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,2,1000-4999,Pvt Ltd,1,29
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,>4,7
city_64,0.6659999999999999,Female,Has relevent experience,no_enrollment,Graduate,Humanities,14,Not Applicable,Not Applicable,1,23
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,39
city_45,0.89,Male,No relevent experience,Full time course,High School,,6,Not Applicable,Not Applicable,never,114
city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,1,76
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,70
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,14
city_21,0.624,Unknown,No relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,58
city_173,0.878,Unknown,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,,26
city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Not Applicable,Not Applicable,1,99
city_11,0.55,Unknown,No relevent experience,Full time course,Graduate,STEM,1,Not Applicable,Not Applicable,never,44
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,2,58
city_105,0.794,Unknown,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,2,11
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,52
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,10/49,Early Stage Startup,1,11
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,194
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Not Applicable,Public Sector,1,31
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,124
city_100,0.887,Unknown,No relevent experience,no_enrollment,Masters,Humanities,4,Not Applicable,Not Applicable,3,9
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,36
city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Humanities,<1,Not Applicable,Not Applicable,4,56
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,3,73
city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,1,Not Applicable,Not Applicable,never,18
city_104,0.924,Male,No relevent experience,no_enrollment,Primary School,,15,10000+,Pvt Ltd,2,156
city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,80
city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,27
city_114,0.926,Male,No relevent experience,no_enrollment,High School,,9,<10,Pvt Ltd,1,170
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,9,<10,Pvt Ltd,1,41
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,<10,Pvt Ltd,2,29
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Not Applicable,3,38
city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,12
city_99,0.915,Unknown,Has relevent experience,no_enrollment,,,>20,50-99,Pvt Ltd,2,79
city_16,0.91,Other,Has relevent experience,no_enrollment,High School,,8,50-99,Pvt Ltd,1,18
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,18
city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,13,10/49,Funded Startup,1,50
city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Not Applicable,1,158
city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Primary School,,5,Not Applicable,Not Applicable,never,14
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,4,47
city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,102
city_71,0.884,Male,Has relevent experience,no_enrollment,High School,,6,10/49,Funded Startup,3,104
city_160,0.92,Other,Has relevent experience,Part time course,Graduate,STEM,5,<10,Not Applicable,2,84
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,18
city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,Not Applicable,Not Applicable,1,50
city_78,0.579,Unknown,Has relevent experience,Full time course,Graduate,STEM,<1,Not Applicable,Not Applicable,2,84
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,>4,32
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,112
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,>4,15
city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,12
city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Not Applicable,Not Applicable,1,132
city_114,0.926,Male,No relevent experience,Part time course,Primary School,,3,Not Applicable,Pvt Ltd,never,100
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,Not Applicable,Not Applicable,2,16
city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,19,10/49,Pvt Ltd,>4,19
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,2,31
city_145,0.555,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Not Applicable,Not Applicable,1,19
city_162,0.767,Other,No relevent experience,no_enrollment,Primary School,,6,Not Applicable,Not Applicable,never,26
city_16,0.91,Male,No relevent experience,Full time course,Graduate,Arts,6,<10,Pvt Ltd,1,45
city_10,0.895,Male,No relevent experience,Part time course,Graduate,STEM,4,Not Applicable,Not Applicable,2,78
city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Other,2,31
city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,3,Not Applicable,Not Applicable,1,46
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,10/49,Pvt Ltd,2,41
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,Not Applicable,Not Applicable,never,40
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,6,Not Applicable,Not Applicable,never,25
city_61,0.913,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,2,47
city_19,0.682,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,45
city_97,0.925,Male,No relevent experience,Part time course,High School,,2,500-999,Pvt Ltd,1,14
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,258
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,66
city_160,0.92,Male,No relevent experience,Full time course,Masters,STEM,8,Not Applicable,Not Applicable,1,106
city_175,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,5,5000-9999,Pvt Ltd,4,26
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,46
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,96
city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,<1,100-500,Pvt Ltd,3,72
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,3,18
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,18
city_23,0.899,Unknown,Has relevent experience,no_enrollment,,,>20,Not Applicable,Pvt Ltd,never,34
city_152,0.698,Male,No relevent experience,Part time course,Graduate,STEM,13,Not Applicable,Not Applicable,2,71
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,1,25
city_116,0.743,Male,Has relevent experience,,Masters,STEM,9,1000-4999,Not Applicable,2,66
city_160,0.92,Unknown,Has relevent experience,no_enrollment,,,18,100-500,Pvt Ltd,>4,64
city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,10/49,Funded Startup,1,42
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Not Applicable,Not Applicable,3,12
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,100-500,Pvt Ltd,1,54
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,44
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,57
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,Business Degree,7,50-99,Pvt Ltd,4,112
city_103,0.92,Male,No relevent experience,no_enrollment,,,3,Not Applicable,Not Applicable,,13
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Pvt Ltd,1,86
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Not Applicable,Not Applicable,1,29
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,4,21
city_160,0.92,Female,No relevent experience,Part time course,High School,,1,10000+,Pvt Ltd,1,57
city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,Not Applicable,Not Applicable,>4,139
city_150,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Public Sector,1,37
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,42
city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,<1,10/49,Funded Startup,2,15
city_114,0.926,Unknown,Has relevent experience,no_enrollment,High School,,7,100-500,Pvt Ltd,3,40
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10/49,Pvt Ltd,4,51
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,21
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,56
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,10000+,Public Sector,1,30
city_134,0.698,Male,Has relevent experience,Full time course,Masters,STEM,6,Not Applicable,Not Applicable,1,167
city_45,0.89,Male,No relevent experience,Full time course,Masters,STEM,9,Not Applicable,Not Applicable,1,110
city_16,0.91,Unknown,No relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Public Sector,1,37
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,12,10/49,Early Stage Startup,1,130
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,never,36
city_21,0.624,Unknown,Has relevent experience,Full time course,,,1,Not Applicable,Not Applicable,never,22
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,108
city_143,0.74,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,9
city_24,0.698,Male,Has relevent experience,no_enrollment,High School,,12,50-99,Pvt Ltd,1,8
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,500-999,Pvt Ltd,never,86
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,4,33
city_24,0.698,Male,No relevent experience,no_enrollment,Graduate,No Major,8,50-99,Other,4,72
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,14,10/49,Pvt Ltd,4,74
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,58
city_103,0.92,Unknown,No relevent experience,Full time course,High School,,3,Not Applicable,Not Applicable,1,41
city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,9,Not Applicable,Public Sector,2,46
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,Not Applicable,Not Applicable,never,101
