index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime
48363,31,management,married,tertiary,no,527,yes,yes,cellular,15,may,98,2,359,1,failure,no,5
48364,40,services,married,secondary,no,771,yes,no,cellular,15,may,173,4,-1,0,unknown,no,5
48365,46,services,married,unknown,no,72,yes,no,cellular,15,may,165,3,-1,0,unknown,no,5
48366,31,management,single,tertiary,no,2734,yes,no,cellular,15,may,858,3,-1,0,unknown,yes,5
48367,29,blue-collar,married,secondary,no,-114,yes,no,cellular,15,may,132,2,359,2,failure,no,5
48368,57,management,married,secondary,no,39,yes,no,cellular,15,may,114,2,-1,0,unknown,no,5
48369,33,technician,single,secondary,no,1064,yes,no,cellular,15,may,173,2,-1,0,unknown,no,5
48370,56,retired,divorced,tertiary,no,-458,yes,no,cellular,15,may,406,4,296,3,failure,no,5
48371,42,admin.,divorced,secondary,no,241,yes,no,cellular,15,may,1012,3,-1,0,unknown,yes,5
48372,31,management,single,tertiary,no,74,yes,yes,cellular,15,may,13,11,-1,0,unknown,no,5
48373,30,technician,single,secondary,no,-109,yes,no,cellular,15,may,73,2,297,2,other,no,5
48374,35,admin.,divorced,secondary,no,-133,yes,no,cellular,15,may,160,2,-1,0,unknown,no,5
48375,34,blue-collar,divorced,primary,no,390,yes,no,cellular,15,may,372,2,371,2,success,no,5
48376,34,blue-collar,divorced,primary,no,0,yes,no,cellular,15,may,206,5,-1,0,unknown,no,5
48377,34,management,single,tertiary,no,2360,yes,no,cellular,15,may,137,2,176,1,failure,no,5
48378,51,blue-collar,married,primary,no,129,yes,no,cellular,15,may,611,2,-1,0,unknown,yes,5
48379,49,blue-collar,married,secondary,no,598,yes,no,cellular,15,may,219,6,-1,0,unknown,no,5
48380,45,unemployed,married,secondary,no,-407,yes,no,cellular,15,may,320,3,371,2,failure,no,5
48381,59,self-employed,married,primary,no,671,yes,no,cellular,15,may,57,2,332,3,failure,no,5
48384,32,services,divorced,secondary,no,-34,yes,no,cellular,15,may,147,2,-1,0,unknown,no,5
48385,29,student,single,secondary,no,949,yes,no,cellular,15,may,109,2,352,1,success,no,5
48386,40,blue-collar,married,secondary,no,1145,yes,no,cellular,15,may,175,4,-1,0,unknown,no,5
48387,31,technician,married,secondary,no,84,no,no,cellular,15,may,264,2,-1,0,unknown,no,5
48388,33,technician,divorced,secondary,no,855,yes,no,cellular,15,may,124,3,-1,0,unknown,no,5
48389,28,management,single,tertiary,no,41,yes,no,cellular,15,may,885,3,352,2,other,yes,5
48390,32,management,married,tertiary,no,3387,yes,no,cellular,15,may,1111,5,-1,0,unknown,yes,5
48391,26,services,single,secondary,yes,-162,yes,no,cellular,15,may,44,2,-1,0,unknown,no,5
48392,49,self-employed,married,secondary,no,2576,yes,no,cellular,15,may,64,6,-1,0,unknown,no,5
48393,29,blue-collar,married,secondary,no,25,yes,no,cellular,15,may,50,5,-1,0,unknown,no,5
48394,27,self-employed,single,tertiary,no,362,yes,no,cellular,15,may,76,2,-1,0,unknown,no,5
48395,38,technician,married,tertiary,no,432,yes,no,cellular,15,may,10,2,373,1,other,no,5
48396,43,blue-collar,married,secondary,no,5997,yes,no,cellular,15,may,270,3,-1,0,unknown,no,5
48397,28,blue-collar,married,primary,no,278,yes,yes,telephone,15,may,31,9,373,4,other,no,5
48398,28,technician,single,tertiary,no,-594,yes,yes,cellular,15,may,296,2,353,2,other,no,5
48399,36,technician,married,tertiary,no,530,yes,no,cellular,15,may,239,2,-1,0,unknown,no,5
48400,57,technician,married,secondary,no,225,yes,no,telephone,15,may,22,7,337,12,failure,no,5
48401,36,admin.,single,secondary,no,148,yes,no,cellular,15,may,1357,4,374,2,failure,yes,5
48402,30,admin.,married,primary,no,624,yes,no,cellular,15,may,212,2,368,1,failure,no,5
48403,27,management,single,tertiary,no,7944,yes,no,cellular,15,may,99,3,346,1,other,no,5
48404,38,services,single,secondary,no,70,yes,no,cellular,15,may,150,3,-1,0,unknown,no,5
48405,30,management,single,tertiary,no,9,yes,yes,cellular,15,may,582,2,-1,0,unknown,no,5
48406,36,blue-collar,married,secondary,no,249,yes,no,cellular,15,may,709,5,-1,0,unknown,yes,5
48407,30,technician,single,secondary,no,1395,yes,no,cellular,15,may,199,2,354,1,failure,no,5
48408,55,services,married,secondary,no,841,yes,no,cellular,15,may,140,9,372,4,failure,no,5
48409,33,management,married,tertiary,no,2044,yes,no,cellular,15,may,102,3,177,1,failure,no,5
48410,40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no,5
48411,24,blue-collar,divorced,secondary,no,513,yes,no,cellular,15,may,61,3,-1,0,unknown,no,5
48412,44,services,divorced,secondary,no,-2,yes,no,cellular,15,may,152,5,-1,0,unknown,no,5
48413,33,admin.,married,secondary,no,1293,yes,no,cellular,15,may,245,9,373,2,failure,no,5
48414,38,self-employed,single,tertiary,no,5774,yes,no,cellular,15,may,406,4,359,5,other,yes,5
48415,26,services,single,secondary,no,0,yes,no,cellular,15,may,23,8,-1,0,unknown,no,5
48416,33,technician,married,secondary,no,-204,no,no,cellular,15,may,297,3,-1,0,unknown,no,5
48417,44,blue-collar,divorced,primary,no,-97,yes,yes,cellular,15,may,197,3,288,4,failure,no,5
48418,32,blue-collar,divorced,secondary,no,201,yes,no,cellular,15,may,63,8,365,24,other,no,5
48419,26,admin.,single,secondary,no,140,yes,no,cellular,15,may,103,5,-1,0,unknown,no,5
48420,40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no,5
48421,34,management,single,tertiary,no,-184,yes,yes,cellular,15,may,80,3,352,1,other,no,5
48422,25,blue-collar,single,secondary,no,381,yes,no,cellular,15,may,951,1,-1,0,unknown,no,5
48423,27,blue-collar,married,secondary,no,5854,no,no,cellular,15,may,255,2,-1,0,unknown,no,5
48424,45,services,married,secondary,no,-1621,yes,yes,cellular,15,may,8,2,346,5,failure,no,5
48425,37,admin.,married,secondary,no,-557,yes,yes,cellular,15,may,284,15,-1,0,unknown,no,5
48426,44,services,single,secondary,no,532,yes,no,cellular,15,may,550,2,340,2,failure,no,5
48427,41,admin.,single,secondary,no,90,yes,no,cellular,15,may,77,2,347,4,failure,no,5
48428,34,technician,married,secondary,no,393,yes,no,cellular,15,may,314,2,177,6,other,no,5
48429,33,management,married,tertiary,no,3301,yes,no,cellular,15,may,536,2,-1,0,unknown,no,5
48430,33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,131,2,171,2,failure,no,11
48431,25,services,married,secondary,no,806,yes,yes,cellular,15,may,193,2,-1,0,unknown,no,5
48432,30,technician,married,secondary,no,-910,yes,no,cellular,15,may,124,2,298,1,failure,no,5
48433,39,technician,single,tertiary,no,1674,no,no,cellular,15,may,12,10,178,1,failure,no,5
48434,31,technician,single,tertiary,no,6138,yes,no,cellular,15,may,134,5,-1,0,unknown,no,5
48435,34,technician,married,secondary,no,656,yes,no,cellular,15,may,10,7,372,1,other,no,5
48436,54,admin.,divorced,secondary,no,-394,yes,no,cellular,15,may,895,5,365,2,failure,no,5
48437,38,management,married,tertiary,no,8,yes,no,cellular,15,may,17,8,-1,0,unknown,no,5
48438,34,unemployed,married,secondary,no,-16,yes,no,cellular,15,may,212,3,364,2,other,no,5
48441,40,blue-collar,married,secondary,no,5,yes,no,cellular,15,may,364,2,-1,0,unknown,no,5
48442,39,services,single,secondary,no,315,yes,no,cellular,15,may,14,3,-1,0,unknown,no,5
48443,28,services,single,secondary,no,118,yes,yes,cellular,15,may,376,3,368,1,failure,no,5
48444,28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown,no,5
48445,58,blue-collar,married,secondary,no,238,no,no,cellular,15,may,122,8,-1,0,unknown,no,5
48446,35,entrepreneur,married,secondary,no,4872,yes,no,cellular,15,may,34,3,-1,0,unknown,no,5
48447,36,student,single,secondary,no,3551,yes,no,telephone,15,may,134,9,-1,0,unknown,no,5
48451,30,blue-collar,married,secondary,no,-99,yes,no,cellular,15,may,144,5,-1,0,unknown,no,5
48452,43,services,divorced,secondary,no,7816,yes,no,telephone,15,may,16,3,-1,0,unknown,no,5
48456,60,blue-collar,married,primary,no,14,yes,yes,cellular,15,may,781,4,178,3,failure,no,5
48457,41,blue-collar,single,secondary,no,6393,yes,no,cellular,15,may,128,3,-1,0,unknown,no,5
48458,39,services,married,secondary,no,435,yes,no,cellular,15,may,411,6,175,3,other,no,5
48459,31,housemaid,divorced,primary,no,168,yes,no,cellular,15,may,266,3,-1,0,unknown,no,5
48460,32,blue-collar,married,primary,no,233,yes,no,cellular,15,may,391,2,-1,0,unknown,no,5
48461,48,blue-collar,married,secondary,no,1267,yes,no,telephone,15,may,195,4,-1,0,unknown,no,5
48462,48,blue-collar,married,primary,no,108,yes,no,telephone,15,may,74,5,367,7,other,no,5
48463,36,blue-collar,married,primary,no,49,yes,no,cellular,15,may,232,2,365,5,other,no,5
48464,30,admin.,divorced,secondary,no,891,no,no,cellular,15,may,340,2,368,1,failure,no,5
48465,31,blue-collar,married,secondary,no,1803,yes,no,telephone,15,may,350,8,360,1,failure,no,5
48466,27,management,married,tertiary,no,54,yes,no,cellular,15,may,309,3,-1,0,unknown,no,5
48467,43,technician,single,secondary,no,-266,yes,yes,cellular,15,may,12,5,-1,0,unknown,no,5
48468,28,blue-collar,single,secondary,no,-208,yes,no,cellular,15,may,136,3,359,2,failure,no,5
48469,49,blue-collar,married,secondary,no,3309,yes,no,cellular,15,may,349,2,-1,0,unknown,no,5
48470,34,admin.,divorced,secondary,no,1268,yes,no,cellular,15,may,259,3,-1,0,unknown,no,5
48471,30,management,single,tertiary,no,355,yes,no,cellular,15,may,153,2,-1,0,unknown,no,5
48472,32,blue-collar,single,secondary,no,138,yes,no,cellular,15,may,215,2,-1,0,unknown,no,5
48473,29,admin.,single,secondary,no,-349,yes,no,cellular,15,may,233,4,-1,0,unknown,no,5
48474,38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,no,5
48475,44,management,single,tertiary,no,-1313,yes,yes,cellular,15,may,104,10,-1,0,unknown,no,5
48476,38,management,married,tertiary,no,676,no,no,cellular,15,may,59,3,-1,0,unknown,no,5
48477,47,blue-collar,married,primary,no,537,yes,no,telephone,15,may,49,3,-1,0,unknown,no,5
48478,36,services,married,secondary,no,-74,yes,no,cellular,15,may,113,6,-1,0,unknown,no,5
48481,27,blue-collar,single,primary,no,-179,yes,no,cellular,15,may,54,2,-1,0,unknown,no,5
48482,24,admin.,single,secondary,no,290,yes,no,cellular,15,may,80,3,368,4,failure,no,5
48483,35,blue-collar,divorced,secondary,no,1780,yes,no,cellular,15,may,306,3,347,9,failure,no,5
48484,36,admin.,single,secondary,no,185,yes,no,cellular,15,may,61,4,371,5,other,no,5
48485,45,admin.,married,secondary,no,369,yes,no,cellular,15,may,20,5,-1,0,unknown,no,5
48486,45,blue-collar,single,primary,no,116,yes,no,cellular,15,may,16,5,365,1,failure,no,5
48487,32,admin.,married,secondary,no,337,no,no,cellular,15,may,51,3,368,1,failure,no,5
48488,29,entrepreneur,married,secondary,no,422,yes,no,cellular,15,may,69,3,361,2,failure,no,5
48489,40,blue-collar,married,primary,no,1841,yes,no,cellular,15,may,880,4,-1,0,unknown,yes,5
48490,27,technician,married,secondary,no,2460,yes,no,cellular,15,may,600,2,-1,0,unknown,no,5
48491,31,technician,married,tertiary,no,165,no,no,cellular,15,may,218,4,-1,0,unknown,no,5
48492,45,self-employed,single,secondary,no,2762,yes,no,cellular,15,may,18,6,-1,0,unknown,no,5
48493,31,admin.,single,secondary,no,862,yes,no,cellular,15,may,47,2,-1,0,unknown,no,5
48494,33,management,married,secondary,no,1423,yes,no,cellular,15,may,333,2,364,3,failure,no,5
48495,25,retired,single,secondary,no,366,no,yes,cellular,15,may,102,2,364,2,failure,no,5
48496,32,management,single,tertiary,no,6248,yes,no,cellular,15,may,64,3,371,2,failure,no,5
48497,41,management,married,tertiary,no,30,yes,no,cellular,15,may,101,4,291,6,failure,no,5
48498,37,blue-collar,married,primary,no,-137,yes,no,cellular,15,may,800,5,-1,0,unknown,no,5
48499,29,blue-collar,single,secondary,no,244,yes,no,cellular,15,may,19,2,-1,0,unknown,no,5
48500,57,retired,married,secondary,yes,32,yes,no,cellular,15,may,476,3,-1,0,unknown,no,5
48501,54,management,married,tertiary,no,284,yes,yes,telephone,15,may,65,5,-1,0,unknown,no,5
48502,34,management,single,tertiary,no,178,yes,no,cellular,15,may,14,2,-1,0,unknown,no,5
48503,29,blue-collar,single,secondary,no,7531,no,no,cellular,15,may,50,2,-1,0,unknown,no,5
48504,45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,failure,no,5
48505,33,admin.,single,secondary,no,5,yes,no,cellular,15,may,934,2,368,2,failure,yes,5
48506,39,management,single,tertiary,no,11971,yes,no,telephone,15,may,75,10,179,5,failure,no,5
48507,32,blue-collar,single,secondary,no,574,yes,no,cellular,15,may,51,4,-1,0,unknown,no,5
48508,30,admin.,married,tertiary,no,-750,no,no,cellular,15,may,208,3,-1,0,unknown,no,5
48509,35,self-employed,married,secondary,no,-56,yes,no,cellular,15,may,162,2,361,3,failure,no,5
48510,57,admin.,married,secondary,no,407,yes,yes,cellular,15,may,166,3,-1,0,unknown,no,5
48511,40,blue-collar,married,secondary,no,187,yes,no,cellular,15,may,53,3,-1,0,unknown,no,5
48512,26,student,single,secondary,no,372,yes,no,cellular,15,may,34,11,374,2,other,no,5
48513,34,admin.,single,secondary,no,3160,no,no,cellular,15,may,22,8,331,13,failure,no,5
48514,45,blue-collar,married,primary,no,302,yes,no,telephone,15,may,258,3,-1,0,unknown,no,5
48515,44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,may,71,3,347,1,failure,no,5
48518,34,blue-collar,married,primary,no,72,yes,no,cellular,15,may,93,3,-1,0,unknown,no,5
48519,34,admin.,married,secondary,no,-297,yes,no,cellular,15,may,92,4,353,3,failure,no,5
48520,32,blue-collar,married,secondary,no,9714,yes,no,cellular,15,may,1237,2,361,2,failure,no,5
48525,30,self-employed,married,secondary,no,220,yes,yes,cellular,15,may,187,3,-1,0,unknown,no,5
48526,36,admin.,married,secondary,no,2278,yes,no,cellular,15,may,200,3,298,1,failure,no,5
48527,41,blue-collar,married,secondary,no,780,yes,no,cellular,15,may,432,3,-1,0,unknown,no,5
48528,41,services,divorced,secondary,no,5745,yes,yes,cellular,15,may,69,3,357,1,failure,no,5
48529,45,services,single,secondary,no,1378,yes,no,cellular,15,may,25,5,372,2,failure,no,5
48530,55,technician,divorced,tertiary,no,525,yes,no,cellular,15,may,28,8,366,4,other,no,5
48531,37,blue-collar,divorced,secondary,no,625,yes,no,cellular,15,may,68,4,359,2,failure,no,5
48532,34,management,single,tertiary,no,1012,yes,yes,cellular,15,may,109,3,-1,0,unknown,no,5
48533,25,entrepreneur,single,tertiary,no,16874,yes,yes,cellular,15,may,117,2,-1,0,unknown,no,5
48534,29,admin.,married,secondary,no,252,yes,no,cellular,15,may,1223,3,371,1,failure,no,5
48535,38,management,married,secondary,no,341,no,no,cellular,15,may,136,3,346,2,failure,no,5
48536,33,services,single,secondary,no,239,yes,no,cellular,15,may,101,2,-1,0,unknown,no,5
48537,40,admin.,divorced,secondary,no,952,yes,no,cellular,15,may,126,2,333,1,failure,no,5
48538,43,blue-collar,married,primary,no,-67,yes,no,telephone,15,may,137,7,371,1,failure,no,5
48539,39,admin.,married,secondary,no,8,yes,no,telephone,15,may,155,6,-1,0,unknown,no,5
48540,23,blue-collar,married,primary,no,531,yes,no,cellular,15,may,509,3,345,9,other,no,5
48541,27,admin.,married,secondary,no,1417,yes,no,cellular,15,may,143,2,343,3,failure,no,5
48542,55,blue-collar,married,primary,no,135,yes,no,cellular,15,may,641,6,-1,0,unknown,no,5
48543,29,technician,single,secondary,no,-219,yes,no,cellular,15,may,85,3,368,2,failure,no,5
48544,40,admin.,single,secondary,no,1112,yes,no,cellular,15,may,104,2,-1,0,unknown,no,5
48545,51,management,single,tertiary,no,297,yes,no,cellular,15,may,415,4,375,1,failure,yes,5
48546,46,blue-collar,married,primary,no,494,yes,no,cellular,15,may,131,3,365,1,other,no,5
48547,34,entrepreneur,married,secondary,no,183,yes,no,cellular,15,may,339,4,-1,0,unknown,no,5
48548,39,blue-collar,married,secondary,no,11854,yes,no,cellular,15,may,15,9,-1,0,unknown,no,5
48549,34,services,divorced,secondary,no,89,yes,no,cellular,15,may,1871,4,-1,0,unknown,yes,5
48550,50,self-employed,married,secondary,no,358,yes,yes,cellular,15,may,315,3,367,3,failure,no,5
48551,45,blue-collar,married,primary,no,1945,yes,no,cellular,15,may,63,4,-1,0,unknown,no,5
48552,35,technician,single,tertiary,no,13460,yes,no,cellular,15,may,1068,3,-1,0,unknown,yes,5
48553,26,student,single,primary,no,177,yes,no,cellular,15,may,58,3,-1,0,unknown,no,5
48556,42,blue-collar,married,primary,no,686,yes,no,cellular,15,may,1326,6,175,3,failure,no,5
48557,34,technician,married,tertiary,no,11752,yes,no,cellular,15,may,149,7,-1,0,unknown,no,5
48558,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,34,10,331,16,other,no,5
48559,28,blue-collar,single,primary,no,1518,yes,no,cellular,15,may,204,3,359,3,failure,no,5
48560,29,management,single,tertiary,no,1273,yes,no,cellular,15,may,44,9,-1,0,unknown,no,5
48561,31,admin.,single,secondary,no,320,yes,no,cellular,15,may,376,2,-1,0,unknown,no,5
48564,47,services,married,secondary,no,223,no,no,cellular,15,may,133,2,-1,0,unknown,no,5
48565,26,self-employed,married,secondary,no,492,yes,yes,cellular,15,may,439,4,-1,0,unknown,no,5
48566,27,admin.,single,tertiary,no,3672,yes,no,cellular,15,may,157,2,351,5,failure,no,5
48567,43,blue-collar,married,primary,no,46,yes,no,cellular,15,may,38,7,332,6,failure,no,5
48568,59,blue-collar,married,secondary,no,437,yes,no,telephone,15,may,73,4,-1,0,unknown,no,5
48569,56,blue-collar,married,primary,no,827,yes,no,telephone,15,may,462,4,-1,0,unknown,yes,5
48570,26,blue-collar,single,secondary,no,474,yes,no,cellular,15,may,504,2,-1,0,unknown,no,5
48571,28,student,married,tertiary,no,327,yes,no,cellular,15,may,104,3,-1,0,unknown,no,5
48572,34,services,married,secondary,no,190,yes,no,cellular,15,may,121,3,-1,0,unknown,no,5
48573,30,technician,married,secondary,no,3123,yes,no,cellular,15,may,49,2,333,5,other,no,5
48574,27,student,single,tertiary,no,4869,yes,no,cellular,15,may,258,2,343,4,other,no,5
48575,33,technician,single,secondary,no,930,yes,no,cellular,15,may,163,5,359,1,failure,no,5
48576,42,blue-collar,married,primary,no,-336,yes,no,telephone,15,may,12,6,-1,0,unknown,no,5
48579,33,blue-collar,married,secondary,no,-63,yes,no,cellular,15,may,126,2,350,1,failure,no,5
48580,32,self-employed,married,secondary,no,329,yes,no,telephone,15,may,166,4,-1,0,unknown,no,5
48581,42,technician,married,tertiary,no,-378,yes,yes,cellular,15,may,11,7,330,2,failure,no,5
48582,33,blue-collar,single,primary,no,577,yes,no,cellular,15,may,59,4,-1,0,unknown,no,5
48583,35,blue-collar,married,secondary,no,205,yes,yes,cellular,15,may,1313,7,312,1,failure,yes,5
48584,35,management,married,tertiary,yes,-10,yes,no,cellular,15,may,168,2,364,1,other,no,5
48585,38,admin.,married,secondary,no,1949,yes,no,cellular,15,may,157,3,-1,0,unknown,no,5
48586,32,management,single,tertiary,no,6542,yes,no,cellular,15,may,1598,4,175,5,failure,yes,5
48587,31,management,married,tertiary,no,1010,yes,no,cellular,15,may,385,3,364,9,other,no,5
48588,38,entrepreneur,married,secondary,no,157,no,yes,cellular,15,may,57,11,366,1,other,no,5
48589,24,blue-collar,single,secondary,no,1690,yes,yes,cellular,15,may,543,3,350,3,failure,no,5
48590,32,blue-collar,single,secondary,no,217,yes,no,cellular,15,may,692,3,-1,0,unknown,yes,5
48591,33,management,married,tertiary,no,5792,yes,no,cellular,18,may,55,2,-1,0,unknown,no,5
48592,37,blue-collar,married,secondary,no,2016,yes,yes,cellular,18,may,20,6,-1,0,unknown,no,5
48593,33,admin.,single,tertiary,no,701,yes,no,cellular,18,may,59,2,-1,0,unknown,no,5
48594,60,management,divorced,tertiary,no,-4057,yes,no,cellular,18,may,242,6,-1,0,unknown,no,5
48595,38,blue-collar,married,primary,no,1428,yes,no,telephone,18,may,33,5,-1,0,unknown,no,5
48598,32,management,married,tertiary,no,91,no,no,cellular,18,may,126,2,356,2,failure,no,5
48599,54,blue-collar,married,secondary,no,1777,yes,no,cellular,18,may,13,5,178,6,success,no,5
